145.21,152.79,156.86,161.37,165.33,167.57,169.14,169.39,169.32,167.72,164.57,161.24,155.82,145.35,113.16,28.56
150.16,159.74,127.32,132.38,137.82,138.83,139.99,140.26,139.86,138.79,136.54,132.50,138.54,156.24,123.63,33.83
154.16,163.50,134.38,142.03,146.44,148.03,142.30,146.52,147.35,141.21,145.62,137.89,141.07,161.76,129.71,38.72
157.57,166.55,148.14,156.52,159.50,161.91,155.54,159.04,160.28,154.74,158.34,149.66,150.75,164.44,134.07,42.91
159.09,167.42,145.67,153.61,157.66,159.80,154.22,157.26,158.40,152.65,155.59,147.15,148.89,165.37,136.35,46.62
158.31,167.17,151.77,159.74,164.04,166.09,160.07,163.60,164.37,158.29,161.62,153.26,152.76,164.15,136.78,51.03
155.31,164.49,158.53,165.79,169.77,171.77,167.30,170.10,171.16,165.71,168.43,159.19,155.64,161.52,135.42,52.12
151.32,160.85,169.17,170.95,170.96,175.24,181.75,182.24,182.55,180.51,177.42,173.18,164.92,157.78,133.16,53.09
145.99,155.59,163.42,156.14,148.99,151.40,166.13,175.63,177.44,175.33,171.75,166.76,160.08,152.63,129.41,52.38
140.14,149.02,156.01,147.59,139.85,142.61,149.58,150.30,152.20,159.72,161.51,159.22,153.84,146.82,124.32,51.10
133.07,141.53,148.15,145.45,142.64,145.70,146.70,147.24,148.56,153.34,155.19,151.97,145.80,139.78,118.88,48.48
125.59,133.75,139.88,135.12,130.49,133.70,142.82,145.51,147.71,146.20,147.05,143.53,136.38,132.62,112.43,46.02
118.39,125.90,131.28,123.07,116.22,123.49,135.50,136.77,142.02,140.37,137.56,134.65,130.34,124.61,108.37,52.64
112.08,119.70,124.03,120.34,118.04,119.49,120.02,120.59,122.38,123.84,127.07,127.18,123.80,118.85,108.23,76.77
107.97,112.51,115.45,112.26,109.74,111.72,110.89,114.58,121.46,120.67,119.36,117.66,115.88,112.81,100.34,56.48
97.68,102.75,104.30,102.93,104.22,105.28,103.88,104.53,107.01,106.29,106.22,104.84,103.37,102.00,88.13,39.51
