255.00,233.00,254.97,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00
255.00,205.08,224.06,224.71,225.33,226.00,226.62,227.81,228.94,229.52,230.12,230.50,231.30,231.87,229.88,255.00
255.00,220.48,251.25,207.57,196.73,197.95,196.09,208.35,221.75,230.39,215.95,240.37,252.60,253.04,231.58,255.00
255.00,249.84,222.73,231.89,229.16,226.66,226.26,231.49,246.83,247.67,238.91,248.30,252.46,252.16,231.50,255.00
255.00,255.00,219.48,246.57,240.56,237.77,235.07,237.67,248.06,252.85,252.88,252.57,252.47,253.10,232.30,255.00
255.00,255.00,220.42,239.83,239.31,236.79,235.02,238.19,234.88,252.00,252.06,252.15,251.21,252.30,232.25,255.00
255.00,255.00,221.57,248.67,135.07,148.17,163.01,179.64,252.39,252.37,253.00,253.09,252.19,252.82,232.63,255.00
255.00,255.00,234.03,240.90,130.72,129.10,119.14,159.14,252.03,251.06,252.18,252.27,245.01,252.83,233.43,255.00
255.00,255.00,255.00,220.20,175.13,124.73,127.67,155.07,252.97,252.67,248.14,227.40,223.09,226.23,231.48,255.00
255.00,255.00,255.00,222.88,247.50,251.91,252.36,252.24,252.17,252.25,236.67,224.16,223.85,225.85,223.02,255.00
255.00,255.00,255.00,223.60,251.88,251.94,251.72,252.08,253.07,252.62,246.38,226.05,216.60,223.42,234.08,255.00
255.00,255.00,255.00,224.83,252.53,252.87,252.38,248.66,244.56,241.16,237.34,233.59,237.51,241.18,234.40,255.00
255.00,255.00,255.00,249.64,227.88,241.47,235.54,234.65,235.85,241.73,246.69,250.11,252.66,251.90,234.90,255.00
255.00,255.00,255.00,255.00,224.14,245.10,234.33,231.24,238.50,231.50,228.58,236.45,237.83,238.04,233.33,255.00
255.00,255.00,255.00,255.00,225.60,225.97,226.00,236.05,236.89,237.77,245.15,255.00,255.00,255.00,255.00,255.00
255.00,255.00,255.00,255.00,235.20,251.84,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00
