37.48,25.09,76.23,101.37,126.37,137.89,148.94,158.62,163.77,162.65,162.57,164.91,111.61,51.18,48.60,44.90
43.61,33.57,110.70,154.58,176.05,187.70,196.07,195.95,193.74,192.45,190.62,190.21,126.77,51.21,48.82,45.80
83.30,53.97,106.80,157.54,172.39,167.07,152.11,192.32,186.63,186.45,190.22,191.40,128.61,51.98,49.29,47.71
95.90,69.41,133.66,166.43,178.32,126.27,136.09,190.38,185.29,183.88,189.05,192.56,130.22,51.19,51.53,47.18
95.71,125.25,170.56,166.57,173.34,97.85,126.35,192.49,186.70,183.79,186.25,188.83,134.34,51.12,51.40,48.71
75.56,143.48,222.70,177.27,172.82,129.06,136.41,192.12,188.16,185.38,191.03,189.44,133.46,52.75,53.10,48.79
69.84,71.60,198.94,194.40,188.95,196.79,201.25,196.32,192.32,192.66,194.71,196.94,136.36,53.97,53.66,47.95
68.97,84.76,186.17,182.23,188.44,189.90,194.46,196.23,194.11,201.40,192.05,194.95,137.59,55.72,51.25,48.36
67.95,95.17,205.70,185.56,188.83,193.90,197.29,201.99,200.48,201.25,190.40,192.24,137.84,58.30,50.26,53.20
68.17,100.07,211.73,199.35,193.89,195.24,197.40,201.67,198.56,202.45,193.26,193.81,138.65,57.54,52.95,52.27
67.23,109.04,208.92,203.54,202.63,199.29,201.15,207.64,196.95,206.87,197.06,197.83,144.10,55.66,56.16,51.45
69.65,114.29,211.22,205.05,204.73,204.36,203.64,205.99,185.63,202.42,195.56,200.49,150.04,57.61,56.04,54.29
68.21,116.36,215.52,216.65,218.87,219.14,221.19,212.87,212.99,208.78,199.82,201.76,147.12,57.97,56.04,59.06
68.53,90.30,135.20,146.53,155.44,166.71,180.66,188.45,201.57,211.86,215.65,209.74,146.12,59.33,54.94,64.67
68.39,71.38,69.43,68.69,69.11,68.99,72.43,72.68,71.54,69.48,69.93,78.95,73.78,60.60,60.31,59.21
68.47,69.41,71.25,72.37,69.85,67.51,72.29,73.92,73.26,71.81,66.85,64.99,62.49,58.92,60.25,45.49
