253.90,250.66,253.94,253.92,253.95,253.96,253.98,253.98,253.96,253.94,253.91,253.94,253.99,253.91,253.92,253.93
254.02,203.73,220.46,224.51,225.29,226.09,226.80,227.53,228.24,228.95,229.64,233.48,249.28,253.97,250.76,253.97
253.94,252.01,218.96,229.82,214.89,217.74,226.60,231.77,240.88,243.58,244.84,248.03,233.91,229.28,227.36,253.97
253.94,253.96,219.35,246.36,230.68,226.98,220.14,223.07,227.54,232.24,211.49,239.65,251.21,250.55,234.36,253.95
253.95,253.99,220.40,248.36,208.84,203.06,223.38,213.88,232.76,251.87,252.04,251.00,252.14,251.44,234.68,253.96
254.04,253.96,236.79,235.73,233.64,238.24,236.23,237.59,235.27,250.20,251.22,250.58,251.17,250.71,234.79,253.93
253.95,253.95,253.92,219.52,201.27,210.32,168.26,164.03,251.06,250.84,251.72,252.23,251.47,251.53,235.46,253.94
253.96,253.94,253.97,221.51,225.35,109.57,118.94,131.38,243.93,251.35,250.51,251.38,248.35,250.89,235.70,253.96
253.95,253.95,253.98,224.87,244.64,123.27,122.68,124.27,220.48,252.02,250.97,227.78,220.29,228.91,235.46,253.93
253.98,253.97,253.94,252.73,222.09,216.71,242.26,251.02,250.58,251.19,239.57,225.67,223.46,220.62,235.63,253.93
253.97,253.95,254.00,253.95,223.52,250.87,250.72,251.32,252.08,250.71,251.58,227.75,218.48,229.60,236.23,254.01
253.94,253.97,253.97,253.93,224.64,251.63,251.46,249.06,245.09,239.78,234.80,234.96,241.09,246.54,236.24,253.92
253.97,253.94,253.94,253.89,242.47,235.10,238.00,233.43,235.91,242.86,242.13,248.85,251.29,243.60,229.27,253.98
253.91,253.91,253.96,253.92,253.95,225.31,235.34,230.90,236.82,222.57,224.66,238.08,239.15,247.67,253.93,253.95
253.92,253.99,254.00,254.00,253.87,220.82,233.58,236.70,237.82,249.23,253.95,253.96,253.92,254.00,253.94,253.92
253.99,253.96,253.99,253.92,254.00,250.43,253.94,253.98,253.97,253.94,253.98,253.88,253.96,253.92,253.92,253.96
