255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,237.79,207.26,191.74,191.24,198.41,187.28,193.74
255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,252.45,225.08,216.29,208.60,211.85,209.08,204.29
255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,254.78,231.68,217.43,213.99,211.54,210.62,203.87
255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,254.97,232.96,216.54,213.60,211.25,209.30,201.93
255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,233.51,213.74,209.46,210.19,209.10,200.41
255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,255.00,221.05,198.84,200.93,209.47,208.39,199.44
254.95,254.99,255.00,255.00,254.89,254.96,250.77,251.51,252.42,252.89,230.56,214.76,210.77,209.21,207.86,198.45
255.00,255.00,255.00,255.00,254.76,254.85,252.30,254.97,254.98,254.99,235.46,213.74,210.06,208.48,207.41,198.43
249.33,251.85,253.18,252.79,252.02,250.34,251.62,249.86,246.60,244.35,227.56,212.42,209.40,207.72,206.40,197.81
153.70,153.59,145.64,160.74,153.07,145.14,151.34,137.21,131.98,130.19,108.99,95.27,74.95,91.31,86.69,71.87
188.07,190.91,189.62,190.77,192.24,191.72,190.51,187.59,183.50,172.13,176.27,171.23,168.90,166.93,165.29,157.37
218.83,222.82,223.74,223.46,222.82,217.74,202.49,197.24,200.40,212.93,191.33,192.38,193.26,182.71,183.91,186.80
213.22,220.50,219.91,206.64,200.63,199.59,195.87,197.45,202.38,210.47,134.38,140.85,142.24,127.75,121.81,169.16
196.80,190.07,190.49,195.60,193.25,186.61,197.80,210.78,209.72,207.93,157.97,132.97,140.96,123.51,117.69,174.70
200.85,191.61,190.46,188.34,184.44,195.06,207.09,208.64,207.42,205.80,135.19,145.82,130.96,126.63,113.86,170.30
190.04,194.77,176.80,191.24,197.16,186.14,187.94,184.71,186.85,185.15,181.29,178.74,180.47,178.97,175.28,180.63
